canonical-template:4746	Channel Three <color=#FF993F>11 Members</color>	チャンネル3 <color=#FF993F>11人</color>
canonical-template:4749	Channel names are limited to 11 characters.	チャンネル名は11文字以内です。
canonical-template:4752	Chant a powerful purification spell, removing 【Movement-Restricting Status Effects】 and 【Control Status Effects】 from yourself and party Members within a 11-meter radius. For the next 22 seconds, they become immune to up to 33 instances of 【Movement-Restricting Status Effects】 and 【Control Status Effects】.	強力な浄化呪文を詠唱し、自身と半径11m以内のパーティメンバーから【移動制限系状態異常】と【行動妨害系状態異常】を解除します。その後22秒間、【移動制限系状態異常】と【行動妨害系状態異常】を最大33回無効化します。
canonical-template:4815	Charge to a point 11 meters in front of a designated ST enemy within 22 meters and deal ATK * 33% damage.	22m以内の指定した単体の敵の前方11m地点まで突進し、攻撃力*33%のダメージを与えます。
canonical-template:4816	Charge up a spiral of energy, then hurl a Spear toward a locked target within 11 meters, Charge to the Spear's Nearby location, and Deals DMG once to up to 22 enemies along the 33-meter-wide path equal to 44%.	螺旋状のエネルギーを溜め、11m以内のロックオン対象へ槍を投げる。その後、槍の近くまで突進し、幅33mの経路上にいる最大22体の敵へ44%のダメージを1回与える。
canonical-template:4943	Class Ranking: <color=#e5dcc1>11</color>	職業ランキング：<color=#e5dcc1>11</color>
canonical-template:4962	Clear 11	11をクリアします
canonical-template:4963	Clear 11 Misc (22/33)	11 その他をクリア（22/33）
canonical-template:4974	Clear Floor 11 of the tower	塔の11階をクリア
canonical-template:4993	Clear Time: 11	クリアタイム: 11
canonical-template:5028	Clearing Rewards-11	クリア報酬-11
canonical-template:5049	Click to join the Tavern room: 11	クリックして酒場の部屋に参加：11
canonical-template:5084	Closes automatically in 11 seconds	11秒後に自動で閉じます
canonical-template:5085	Closes in 11	11後に終了
canonical-template:5175	Collect 11 pieces of 【Sticky Mucus】 from the Porings you defeat. Make sure the texture is uniform, as impurities will affect the Medicine's effectiveness.	討伐したポリンから【粘着性の粘液】を11個集めてきてくれ。不純物が混ざると薬の効き目に影響するから、均質なものを選んでくれよ。
canonical-template:5195	Collection Level: Lv.11	コレクションレベル：Lv.11
canonical-template:5233	Combine is successful. Obtained 11.	合成成功。11を獲得しました。
canonical-template:5244	Come on, PlayerName. It's time for the two of us to shine again.	さあ、PlayerName。また二人で活躍する時が来たよ。
canonical-template:5260	Come, kindhearted Adventurer—PlayerName, are you Ready? Let's arrange the cargo together.	さあ、心優しき冒険者――PlayerName、準備はいい？一緒に積み荷を並べましょう。
canonical-template:5270	Command Marker 11	コマンドマーカー 11
canonical-template:5313	Complete 11 more tasks to advance	あと11件の任務を完了すると昇級
canonical-template:5319	Complete 11 Tavern Daily Quests	酒場デイリークエストを11件完了
canonical-template:5327	Complete Equipment Appraisal 11 times	装備鑑定を11回行う
canonical-template:5328	Complete Equipment Forging 11 times	装備製造を11回行う
canonical-template:5359	Complete all objectives in the 11 stage first	先に11ステージの全目標を完了してください
canonical-template:5410	Completeall of Ilmo's objectives	イルモの目標をすべて完了
canonical-template:5411	Completeall of Isti's objectives	イスティの目標をすべて完了
canonical-template:5412	Completeall of Mirko's objectives	ミルコの目標をすべて完了
canonical-template:5413	Completeall of Naisha's objectives	ナーシャの目標をすべて完了
canonical-template:5414	Completed <color=#c27b47>11</color> Trophies	<color=#c27b47>11</color>個のトロフィーを達成
canonical-template:5415	Completing the Job Advance unlocks brand-new Job Advance skills. Advance to 1122?	転職すると新しい転職スキルが解放されます。1122へ転職しますか？
canonical-template:5491	Congratulations on clearing the Gloom over Dragoncasket Island event on 11 difficulty! You've earned a clear reward.	「ドラゴンコフィン島を覆う暗雲」イベントの11難易度クリア、おめでとうございます！クリア報酬を獲得しました。
canonical-template:5496	Congratulations on placing 11 in last Season's Hero Registry! This is the reward you earned. Please collect it!	前シーズンの英雄名簿で第11位、おめでとうございます！獲得した報酬をお受け取りください！
canonical-template:5497	Congratulations on ranking 11 on the Combat Power Rankings—Acolytes! Here's your ranking reward. Please check the attachments!	戦闘力ランキング――アコライト部門で第11位にランクインしました！おめでとうございます！ランキング報酬をお受け取りください。添付ファイルをご確認ください！
canonical-template:5498	Congratulations on ranking 11 on the Combat Power Rankings—Archers! Here's your ranking reward. Please check the attachments!	戦闘力ランキング――アーチャー部門で第11位にランクインしました！おめでとうございます！ランキング報酬をお受け取りください。添付ファイルをご確認ください！
canonical-template:5499	Congratulations on ranking 11 on the Combat Power Rankings—Merchants! Here's your ranking reward. Please check the attachments!	戦闘力ランキング――マーチャント部門で第11位にランクインしました！おめでとうございます！ランキング報酬をお受け取りください。添付ファイルをご確認ください！
canonical-template:5500	Congratulations on ranking 11 on the Combat Power Rankings—Thief! Here's your ranking reward. Please check the attachments!	戦闘力ランキング―シーフで第11位にランクイン、おめでとうございます！こちらがランキング報酬です。添付ファイルをご確認ください！
canonical-template:5501	Congratulations on ranking 11 on the Combat Power Ranking—Mages! Here are your Ranking Rewards. Please claim them!	戦闘力ランキング―マジシャン系で第11位、おめでとうございます！ランキング報酬をお受け取りください！
canonical-template:5502	Congratulations on ranking 11 for the 22 class on the 22 Speed Rankings! Here's your ranking reward. Please check the attachments!	22スピードランキングにおいて22クラスで第11位にランクインしました！おめでとうございます！こちらが順位報酬です。添付をご確認ください！
canonical-template:5503	Congratulations on reaching the 11 tier in 22! Please claim your tier reward from the mail!	22で11段位に到達、おめでとうございます！段位報酬をメールからお受け取りください！
canonical-template:5505	Congratulations on successfully creating the 11 guild! Under your leadership, we're sure it will continue to prosper and become a close-knit, welcoming community.	ギルド「11」の結成、誠におめでとうございます！あなたの指導の下で、ギルドが今後ますます繁栄し、固い絆で結ばれた温かいコミュニティとなることを祈念いたします。
canonical-template:5512	Congratulations! Guild building 11 has completed a Level-up from Lv. 22 to Lv. 33. Go see what's new! [View Now]	おめでとうございます！ギルド施設11がLv.22からLv.33へレベルアップしました。新しい内容を確認しましょう！[今すぐ確認]
canonical-template:5513	Congratulations! Guild 【11】 approved your purchase request.	おめでとう！ギルド【11】が購入申請を承認しました。
canonical-template:5516	Congratulations! The 11*22 you listed at your Stall was purchased by Buyer 33 at 44. After deducting 55 in Trade Tax, you earned 66.	おめでとうございます！露店に出品した11*22が44に購入者33によって購入されました。取引税55を差し引いた後、66を獲得しました。
canonical-template:5517	Congratulations! You finished 11 in this event. Here are your rewards. Please collect them!	おめでとう！このイベントで11を達成しました。報酬を受け取ってください！
canonical-template:5518	Congratulations! You finished 11 in the 22 challenge. Here are your rewards. Please collect them!	おめでとうございます！22チャレンジで第11位となりました。こちらが報酬です。お受け取りください！
canonical-template:5519	Congratulations! You placed 11 on the Combat Power Ranking—Swordsmen. Here are your Ranking Rewards. Please claim them!	おめでとうございます！戦闘力ランキング―ソードマンで第11位にランクインしました。ランキング報酬をお受け取りください！
canonical-template:5520	Congratulations! You placed No. 11 in the Fashion Rating Ranking. Please claim your Ranking Rewards!	おめでとうございます！ファッション評価ランキングで第11位にランクインしました。ランキング報酬をお受け取りください！
canonical-template:5521	Congratulations! You ranked No. 11 in this season's Pinnacle Top Ten Ranking. Please claim your well-earned rewards!	おめでとうございます！今シーズンの頂上十傑ランキングで第11位を獲得しました。報酬をお受け取りください！
canonical-template:5522	Congratulations! You received a South Gate Reunion Invitation from the Novice Seven-Day Gifts during the Ignition Test. Players who receive this invitation will automatically gain Eligibility for the next test and may also log in to the official website before the next test begins to invite one Extra player to participate.\nTap to view the detailed Rules	おめでとうございます！イグニッションテストの「初心者7日間ギフト」から南門再会招待状を受け取りました。この招待状を受け取ったプレイヤーは次回テストへの参加資格を自動で獲得し、次回テスト開始前に公式サイトへログインして、さらに1人のプレイヤーを招待できます。\nタップして詳細ルールを確認
canonical-template:5523	Congratulations! You won item 11 in 22 with a bid of 3344. Please check the attachments.	おめでとうございます！22で3344を入札し、アイテム11を落札しました。添付ファイルをご確認ください。
canonical-template:5524	Congratulations! You won item 11 in 22 with a bid of 3344. Your remaining Auto-Bid funds have been returned as an attachment. Please claim them, and have a wonderful journey!	おめでとうございます！22でアイテム11を3344で落札しました。自動入札の残金は添付ファイルとして返却されています。お受け取りのうえ、素敵な旅をお楽しみください！
canonical-template:5525	Congratulations! You won the auction for 11 in 22. Please check the attachments, and have a wonderful journey!	おめでとうございます！22のオークションで11を落札しました。添付をご確認のうえ、素敵な旅をお楽しみください！
canonical-template:5535	Congratulations! Your guild ranked 11 in the 22 tier of the Guild League. The Guild League Honor Emblem has been unlocked for 33 weeks. You can equip it from the Guild Emblem screen.	おめでとうございます！あなたのギルドはギルドリーグの22階級で第11位に入りました。ギルドリーグ名誉エンブレムが33週間解放されます。ギルドエンブレム画面から装備できます。
canonical-template:5598	Connect11	11 に接続してください
canonical-template:5623	Consume to gain <color=#63a22b>11</color> points of <color=#C27B47>22</color>	使用すると<color=#63a22b>11</color>ポイントの<color=#C27B47>22</color>を獲得
canonical-template:5630	Consuming a "Yggdrasil Berry" instantly restores 11% HP and SP.	「イグドラシルの実」を使用すると、HPとSPを即座に11%回復します。
canonical-template:5646	Continue (11)	続ける (11)
canonical-template:5647	Continue (11s)	続ける (11s)
canonical-template:5654	Continue challenging<color=#FDAB5B> 11</color> ?	<color=#FDAB5B> 11</color>への挑戦を続けますか？
canonical-template:5698	Contribution: 11	貢献度：11
canonical-template:5742	Cooldown: 11	クールダウン: 11
canonical-template:5771	Cost: 11	費用: 11
canonical-template:5772	Cost: <sprite name="11"><color=22>33</color>/44	コスト：<sprite name="11"><color=22>33</color>/44
canonical-template:5794	Countdown: 11	カウントダウン: 11
canonical-template:5795	Countdown: 11 seconds	カウントダウン：11秒
canonical-template:5796	Countdown: 11s	カウントダウン：11秒
canonical-template:5830	Crafter: <color=#cd772a><u>11</u></color>	製作者：<color=#cd772a><u>11</u></color>
canonical-template:5844	Crafting has a 11% Chance to consume no Vigor	クラフト時11%の確率で活力を消費しません
canonical-template:5845	Crafting has a 11% Chance to consume no materials	製作時、11%の確率で素材を消費しません
canonical-template:5848	Crafting speed increases by 11%	製作速度が11%増加
canonical-template:5882	Create Lower-Left 11 NPC 22-33 when the event begins	イベント開始時、左下に11 NPC 22-33を生成
canonical-template:5883	Create Lower-Right 11 NPC 22-33 when the event begins	イベント開始時、右下に11 NPC 22-33を生成
canonical-template:5887	Create Upper-Left 11 NPC 22-33 when the event begins	イベント開始時、左上に11 NPC 22-33を生成
canonical-template:5888	Create Upper-Right 11 NPC 22-33 when the event begins	イベント開始時、右上に11 NPC 22-33を生成
canonical-template:5894	Create an Advanced Brazier when the Campfire reaches Lv. 11	焚き火がLv.11に達すると上級火鉢を生成
canonical-template:5895	Create an Adventurer Group named 11?	冒険グループ「11」を作成しますか？
canonical-template:5897	Created on 11/22/33	11/22/33に作成
canonical-template:5898	Created: 11/22/33	作成日：11/22/33
canonical-template:6026	Cumulative Charge for Entire Server: <size=#32><color=#d385f5>11%</color></size>	全サーバー累計チャージ：<size=#32><color=#d385f5>11%</color></size>
canonical-template:6041	Current Base Level cap: 11	現在のBaseレベル上限：11
canonical-template:6048	Current DPS Record <color=#c27b47>11</color>	現在のDPS記録 <color=#c27b47>11</color>
canonical-template:6052	Current Effect: 11	現在の効果: 11
canonical-template:6053	Current Effect: <color=#97e553>11</color>	現在の効果：<color=#97e553>11</color>
canonical-template:6054	Current Effect: <color=#97e553>11</color><color=#00FFFF> (Next Level: 22)</color>	現在の効果：<color=#97e553>11</color><color=#00FFFF>（次Lv.：22）</color>
canonical-template:6055	Current Einherjar Level: 11	現在のエインヘリヤルLv.：11
canonical-template:6059	Current Enhance Level Cap: 11	現在の強化レベル上限: 11
canonical-template:6067	Current Floors: 11	現在のフロア: 11
canonical-template:6070	Current Guild Funds cap: 11	現在のギルド資金上限：11
canonical-template:6080	Current Paragon Level: 11	現在のパラゴンレベル：11
canonical-template:6083	Current Points: <color=#63A22B>11</color>	現在ポイント：<color=#63A22B>11</color>
canonical-template:6085	Current Preference: 11	現在の設定：11
canonical-template:6092	Current Protected Victory Points: 11	現在保護中の勝利ポイント：11
canonical-template:6095	Current Rank: <color=#63A22B>11</color>	現在ランク：<color=#63A22B>11</color>
canonical-template:6096	Current Rank: <color=#B05142>11</color>	現在ランク：<color=#B05142>11</color>
canonical-template:6109	Current Unseal Progress: 11%	現在の封印解除進捗: 11%
canonical-template:6111	Current World Level: 11 (affects some monster levels)	現在のワールドLv.：11（一部モンスターのLv.に影響）
canonical-template:6120	Current server time: 11	現在のサーバー時刻：11
canonical-template:6124	Currently Owned: 11	現在の所持数: 11
canonical-template:6132	Currently equipped appearance: <color=#cc762a><u>11</u></color>	現在装備中の外見：<color=#cc762a><u>11</u></color>
canonical-template:6168	DEX +11	DEX +11
canonical-template:6228	Daily Attempts: 11/22	本日の挑戦回数：11/22
canonical-template:6240	Daily Ranking Reward Settlement at 11	デイリーランキング報酬精算：11
canonical-template:6242	Daily Requests 11/22	デイリー依頼 11/22
canonical-template:6244	Daily Sweeps (11/22)	デイリースイープ（11/22）
canonical-template:6250	Daily quests refresh at 11 o'clock.	デイリークエストは11時に更新されます。
canonical-template:6251	Daily: 11/22	デイリー: 11/22
canonical-template:6263	Damage Over 11K	ダメージ 11K以上
canonical-template:6264	Damage Over 11M	ダメージ 11M以上
canonical-template:6339	Damage Taken Over 11K	被ダメージ 11K以上
canonical-template:6340	Damage Taken Over 11M	被ダメージ 11M以上
canonical-template:6343	Damage against 11 Resonance <color=#50A22B>+22%</color>	11共鳴へのダメージ <color=#50A22B>+22%</color>
canonical-template:6344	Damage against 11 Resonance <color=#B05142>-22%</color>	11共鳴へのダメージ <color=#B05142>-22%</color>
canonical-template:6353	Damage dealt to 11 Resonance\nincreases by 22%\nDamage taken from it decreases by 33%	11共鳴への与ダメージ\n+22%\nそこから受けるダメージ -33%
canonical-template:6488	Days since server launch: 11	サーバー開設から11日
canonical-template:6499	Deal ATK * 11% damage to up to 22 enemies in a 33-meter by 44-meter area ahead.	前方の33m×44m範囲内の敵最大22体に、攻撃力*11%のダメージを与えます。
canonical-template:6584	Dear Adventurer,\nThe System detected an irregular Trade on the Trade Marketplace at 11【Item Traded:22,Trade Amount:33,Order Number:44. We have decided to freeze the Zeny from this Trade. Frozen Zeny:33. Please check the in-game exclamation mark notification for the unfreeze time. If further Trade violations are detected during this period, more severe penalties will be imposed.\nUnfreezing Rules:\nPurchase Sacred Relic Crystal: Immediately unfreezes a portion of the security deposit equal to (Sacred Relic Crystal purchased*:55).\nIf you have any questions about this penalty, or any concerns, dissatisfaction, suggestions, or other requests regarding the game services, please contact Customer Support in-game to submit your feedback.44	冒険者様へ\nシステムが取引所の11【取引アイテム：22、取引数量：33、注文番号：44で異常な取引を検出しました。この取引で得たZenyを凍結します。凍結Zeny：33。凍結解除時刻はゲーム内の「！」通知をご確認ください。この期間中にさらなる取引違反が検出された場合、より厳しい処罰が適用されます。\n凍結解除ルール：\n聖遺物クリスタルを購入：保証金の一部を即座に解除します（購入した聖遺物クリスタル*:55）。\n本処罰へのご質問、またはゲームサービスに関するご意見、不満、ご提案、その他のご要望がある場合は、ゲーム内カスタマーサポートからフィードバックをお寄せください。44
canonical-template:6585	Dear Adventurer,\nWe have finished calculating and issuing your security deposit.\nThe security deposit issued to you this time is 【11】, while 【22】 remains frozen.\nThe security deposit has automatically been sent to your in-game mailbox. Please claim it promptly. If there is a delay (generally no more than 33-44 business days) or it does not arrive, please submit a report through in-game Customer Support. We will investigate and assist you as soon as possible.	冒険者様へ\n保証金の精算および支給が完了しました。\n今回支給された保証金は【11】、引き続き凍結されている保証金は【22】です。\n支給された保証金はゲーム内メールへ自動送付されています。お早めにお受け取りください。遅延（通常33-44営業日以内）が発生した場合、または届かない場合は、ゲーム内カスタマーサポートからご報告ください。速やかに調査し対応いたします。
canonical-template:6588	Dear Player, the review result for your appeal regarding Order No.:11 has been confirmed.\nReview Result:Approved.\nPlease collect your final proceeds from the attachment.	プレイヤー様へ、注文番号：11に関する異議申立ての審査結果が確定しました。\n審査結果：承認。\n最終売却代金を添付ファイルよりお受け取りください。
canonical-template:6589	Dear Player, the review result for your appeal regarding Order No.:【11】 has been confirmed.\nReview Result:Denied.	プレイヤー様、注文番号：【11】に関する異議申立ての審査結果が確定しました。\n審査結果：却下。
canonical-template:6592	Dear Player,\nThe System detected an irregularity in your Trade Market transaction at 11 【Trade Item:22, Trade Amount:33, Order No.:44】. We have decided to freeze the Zeny from this Trade. Frozen Zeny:33. Please check the in-game exclamation mark notification for the unfreeze time. Any further Trade violations detected during this period will result in more severe penalties. If you have any questions about this penalty, or any concerns, dissatisfaction, suggestions, or other requests regarding our game services, please contact Customer Support in-game to submit your feedback.55	プレイヤー様へ\nシステムがお客様の取引所での取引（11 【取引アイテム：22、取引数量：33、注文番号：44】）に異常を検出しました。この取引で得たZenyを凍結します。凍結Zeny：33。凍結解除時刻はゲーム内の「！」通知をご確認ください。この期間中にさらなる取引違反が検出された場合、より厳しい処罰が適用されます。本処罰へのご質問、または当社ゲームサービスに関するご意見、不満、ご提案、その他のご要望がある場合は、ゲーム内カスタマーサポートからフィードバックをお寄せください。55
canonical-template:6593	Dear Player,\nThe penalty period for your Trade Market transaction at 11 【Trade Item:22, Trade Amount:33, Order No.:44】 has ended.\nPlease collect your final proceeds from the attachment.	プレイヤー様へ\n11の取引所取引【取引アイテム：22、取引数量：33、注文番号：44】のペナルティ期間が終了しました。\n最終売却代金を添付ファイルからお受け取りください。
canonical-template:6594	Dear Player,\nYour Trade Market transaction at 11 【Trade Item:22, Trade Amount:33, Order No.:44 】 has passed review.\nPlease collect your final proceeds from the attachment.	プレイヤー様へ\n11における取引所での取引【取引アイテム：22、取引数量：33、注文番号：44】の審査が完了しました。\n最終売却代金を添付ファイルよりお受け取りください。
canonical-template:6595	Dear Player,\nYour Trade on the Exchange at 11 [Item: 22, Trade Amount: 33, Order No.: 44] has been completed.\nPlease collect your final proceeds from the attachments.	プレイヤー様へ\n11における取引所での取引［アイテム：22、取引数量：33、注文番号：44］が完了しました。\n最終売却代金を添付ファイルよりお受け取りください。
canonical-template:6596	Dear Player,\nYour Trade on the Exchange at 11 [Item: 22, Trade Amount: 33, Order No.: 44] has entered the review period. The review is expected to be completed after 55. If approved, you will receive the Trade proceeds. Please watch for further mail.	プレイヤー様へ、\n11に取引所で行った取引[アイテム：22、取引数量：33、注文番号：44]は審査期間に入りました。審査は55以降に完了する予定です。承認されると取引代金を受け取れます。続報のメールをご確認ください。
canonical-template:6597	Dear Player,\nYour purchase on the Exchange at 11 [Item: 22, Trade Amount: 33 ] has been completed.\nPlease collect your purchased item from the attachments.	プレイヤー様へ\n11における取引所でのご購入［アイテム：22、取引数量：33］が完了いたしました。\n添付ファイルより購入したアイテムをお受け取りください。
canonical-template:6598	Dear Player:\nThe System detected an irregularity in your Trade Market transaction at 11 【Trade Item:22, Trade Amount:33, Order No.:44】.\nAs you are a veteran player, the System will not penalize you for this Trade. However, to maintain a fair Trade environment, please refrain from violating the Trade rules.	プレイヤー様へ：\n11の取引市場での取引【取引アイテム：22、取引数量：33、注文番号：44】に異常を検出しました。\n長く遊んでいただいているプレイヤーのため、今回の取引には処罰を行いません。ただし、公平な取引環境を維持するため、今後は取引ルールに違反しないようお願いいたします。
canonical-template:6649	Default Build 11	デフォルトビルド 11
canonical-template:6669	Defeat All Monsters in Stage 11-22	ステージ11-22の全モンスターを倒す
canonical-template:6678	Defeat Field Monsters to obtain Drop Rewards. Each day, the Eden Group grants Adventurers an Extra 11 minutes of Bonus Time. Enable Bonus Time to obtain greatly increased Drop Rewards!	フィールドモンスターを倒すとドロップ報酬を獲得できます。楽園団は毎日、冒険者へ追加で11分のボーナスタイムを付与します。ボーナスタイムを有効にすると、ドロップ報酬が大幅に増加します！
canonical-template:6746	Defeat any MVP 11 times	任意のMVPを11回討伐
canonical-template:6754	Defeat the Archer Guardian +11 sec.	アーチャーガーディアン撃破 +11秒
canonical-template:6761	Defeat the Knight Guardian    +11 sec.	ナイトガーディアンを倒す    +11秒
canonical-template:6806	Defense No. 11	防御 No. 11
canonical-template:6808	Defense Score Over 11K	防御スコア 11K以上
canonical-template:6809	Defense Star Core 11	防御スターコア 11
canonical-template:6819	Delete 11?	11を削除しますか?
canonical-template:6820	Delete (<color=#cc762a>11</color> total)	削除（合計<color=#cc762a>11</color>）
canonical-template:6831	Deleting a character has a 11-day waiting period. Once permanently deleted, the data cannot be recovered. If you are sure you want to Delete Character, enter “YES” in the field below.	キャラクター削除には11日間の待機期間があります。完全に削除されるとデータは復元できません。キャラクターを削除する場合は、下の入力欄に「YES」と入力してください。
canonical-template:6886	Departure Reward for Fully Loading 11 Item Types	11種類のアイテムを満載して出発した報酬
canonical-template:6902	Deploy 11 Soul Echoes	ソウルエコーを11個配置
canonical-template:6959	Destroy any existing small Porings when drawing prize tier 11	賞品ランク11抽選時、既存の小ポリンをすべて削除
canonical-template:6966	Destroyed 11	11を破壊
canonical-template:7085	Dismantle 11 Cannons	キャノンを11基分解
canonical-template:7108	Displayed: 11/22	表示: 11/22
canonical-template:7115	Distance to Safe Zone: 11 m	セーフゾーンまで：11 m
canonical-template:7118	Distance to the Treasure: <color=#FF993F>11</color> meters	宝までの距離：<color=#FF993F>11</color>m
canonical-template:7123	Diu Lei Lou Mou11	Diu Lei Lou Mou11
canonical-template:7134	Dive toward a designated location within 11 meters. Upon landing, deal ATK * 22% damage to up to 33 enemies within a 44-meter radius and inflict 55% 【Slow】 for 66 seconds.	11m以内の指定地点へ急降下する。着地時、半径44m以内の最大33体の敵に攻撃力*22%のダメージを与え、66秒間55%の【減速】を付与する。
canonical-template:7149	Divine Armament Rank 11	神聖武装ランク 11
canonical-template:7160	Divine Enchant: Grants divine power to equipment, evolving it into\none badass piece of gear. Equip it to become Invincible.	ディバインエンチャント：装備に神の力を授け、\n超強力な装備へと進化させる。装備すれば無敵になれるぞ。
canonical-template:7220	Do you accept 11 guild's Merge Guild invitation? (If accepted, the Merge Guild process will be completed at five o'clock tomorrow morning. Once complete, the guild that chose to Merge into the other guild will be disbanded.)	ギルド【11】からのギルド合併招待を承諾しますか？（承諾した場合、明日の午前5時にギルド合併が完了します。完了後、相手ギルドへ合併する側のギルドは解散します。）
canonical-template:7260	Donate Arcane Crystals during the event. When the progress bar reaches 11, the gateway to an unknown realm will open…	イベント期間中に秘術クリスタルを寄付しましょう。進捗バーが11に達すると、未知の領域へのゲートが開きます…
canonical-template:7262	Donate all 11 Magic Crystals? You will receive 22 Donor Badges.	11個の魔力クリスタルをすべて寄付しますか？22寄付バッジを獲得します。
canonical-template:7278	Double Attack LV11	ダブルアタック LV11
canonical-template:7304	Download speed: {11:220}33	ダウンロード速度: {11:220}33
canonical-template:7305	Download speed: {11:220}33. Estimated time: 44 min 55 sec	ダウンロード速度：{11:220}33。推定時間：44分 55秒
canonical-template:7306	Download speed: {11:220}33. Estimated time: 44 sec	ダウンロード速度：{11:220}33。推定時間：44秒
canonical-template:7307	Downloading files {11:220}/{33:440} MB	ファイルをダウンロード中 {11:220}/{33:440} MB
canonical-template:7408	Drastically increase gravity within a targeted 11-meter-radius area located within 22 meters, dealing ATK * 33% damage per wave to up to 44 enemies. The gravity field lasts 55 seconds and releases 66 waves.	22m以内にある半径11mの指定エリアの重力を大幅に強化し、最大44体の敵へ1波ごとに攻撃力*33%のダメージを与える。重力場は55秒間持続し、66波を放つ。
canonical-template:7412	Draw Chance: 11%	抽選確率：11%
canonical-template:7422	Draw prize tier 11	賞品ランク11を抽選
canonical-template:7449	Drop Test 11-Entire Server Limit-Limit Deduction	ドロップテスト11-全サーバー上限-上限減算
canonical-template:7450	Drop Test 11-Entire Server Limit-Limit Replacement	ドロップテスト11-全サーバー上限-上限置換
canonical-template:7451	Drop Test 11-Personal Limit-Limit Deduction	ドロップテスト 11-個人上限-上限減算
canonical-template:7452	Drop Test 11-Personal Limit-Limit Replacement	ドロップテスト 11-個人上限-上限置換
canonical-template:7466	Dual-Dagger Assassins can slot up to 11 Weapon Cards at once, giving them the highest Burst damage of any second-job class.	二刀流アサシンは武器カードを同時に最大11枚装着でき、2次職の中で最も高い瞬間火力を誇ります。
canonical-template:7472	Due to 11's unsportsmanlike conduct in this mode, they must wait 22 before starting matchmaking	11がこのモードでスポーツマンシップに反する行為をしたため、マッチング開始まで22待つ必要があります。
canonical-template:7473	Due to inactivity, you cannot start matchmaking for 11.	非アクティブのため11のマッチングを開始できません。
canonical-template:7476	Due to the server merge, your listing of [11] [22] on the Exchange was removed automatically. Please collect the items from the attachments.	サーバー統合に伴い、取引所に出品されていた[11] [22]が自動的に取り下げられました。添付よりアイテムをお受け取りください。
canonical-template:7477	Due to your unsportsmanlike conduct in this mode, you must wait 11 before you can start matchmaking	このモードでスポーツマンシップに反する行為をしたため、マッチング開始まで11待つ必要があります。
canonical-template:7481	Dumby's Request 11/22	ダンビーの依頼 11/22
canonical-template:7482	Dumby's Request (11/22)	ダンビーの依頼（11/22）
canonical-template:7495	Dungeon 11 completion count has not yet met the requirement	ダンジョン11のクリア回数が条件を満たしていません
canonical-template:7514	During Guild League placement This Week, your guild did not meet the placement requirements. Please increase your guild's membership and Active rating to qualify. Guilds that fail to meet the placement requirements for 11 consecutive placements will be unable to participate in the Guild League competition. Please take note!	今週のギルドリーグ振り分けで、あなたのギルドは振り分け条件を満たしませんでした。ギルドメンバー数とアクティブ評価を上げて参加資格を満たしてください。11回連続で振り分け条件を満たさなかったギルドは、ギルドリーグへ参加できなくなります。ご注意ください！
canonical-template:7515	During This Week's Guild League placement, your guild did not meet the requirements and cannot participate in this season. Increase your Guild Member count and Active rating to qualify for the next season's placement. (Guilds that fail to meet the requirements for 11 consecutive placements will be unable to participate in the Guild League season.)	今週のギルドリーグ振り分けにおいて、所属ギルドが参加条件を満たさなかったため、今シーズンには参加できません。次シーズンの振り分けに参加できるよう、ギルドメンバー数と活躍度を上げてください。（11回連続で振り分け条件を満たさなかったギルドは、そのギルドリーグシーズンに参加できません。）
canonical-template:7541	EXP Gain: 11%	EXP獲得量: 11%
canonical-template:7562	Each restoration has a 11-day cooldown.	復元ごとに11日のクールダウンがあります。
canonical-template:7588	Early Release Rules:\nThe release date for all currently frozen Diamonds will be extended to the latest release time.\nRecharge an additional <color=#cc762a>11</color> to release the recharge immediately.	早期解放ルール：\n現在凍結中のすべてのダイヤの解放日は、最も遅い解放時刻まで延長されます。\n追加で<color=#cc762a>11</color>をチャージすると、そのチャージ分を即時解放できます。
canonical-template:7589	Earn 11 Extra Battle Merit Points to advance to the next rank	追加戦功ポイントを11獲得すると次ランクへ昇格
canonical-template:7590	Earn 11 individual MVP rewards	個人MVP報酬を11回獲得
canonical-template:7591	Earn 11 Star Power in the Tavern	酒場でスターパワーを11獲得
canonical-template:7739	ElementBD11	ElementBD11
canonical-template:7786	Elite Members: 11/22	エリートメンバー：11/22
canonical-template:7795	Elite11 Tier	エリート11層
canonical-template:7810	Emblems: 11	エンブレム: 11
canonical-template:7871	Encounter Cards: 11	遭遇カード: 11
canonical-template:7879	Encountered Golden Thief Bug on Culvert Floor 11	地下水路11Fで黄金蟲に遭遇
canonical-template:7887	End the event when activity phase 11 begins	アクティビティフェーズ11開始時にイベント終了
canonical-template:7891	Ends in 11 days	あと11日で終了
canonical-template:7892	Ends in 11 hr 22 min	終了まで 11時間22分
canonical-template:7893	Ends in <color=#97E553>11</color> days	<color=#97E553>11</color>日後に終了
canonical-template:7894	Ends in <color=#97E553>11</color> hours	<color=#97E553>11</color>時間後に終了
canonical-template:7895	Ends in <color=#97E553>11</color> minutes	<color=#97E553>11</color>分後に終了
canonical-template:7956	Enhance Lv.11	強化 Lv.11
canonical-template:7967	Enhance the Bonfire Blessing to gain an Extra 11 EXP every 22 seconds	焚き火の祝福を強化すると、22秒ごとに追加で11EXPを獲得します。
